,name,name_eng,problems,category,subcategory
123262,오성현대자동차공업사,Ohsung Hyundai Motor Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
123861,카포스 경서자동차공업사,"Carpos Gyeongseo Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
124088,시몬자동차공업사,Simon Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
124430,배성자동차공업사,"Baeseong Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
124906,대우자동차정비코너,Daewoo Automobile Maintenance Corner,"('정비', 'Repair')",Shops and Service,Auto Maintenance
125311,카포스 교수자동차공업사,Professor Kapos Automobile Industry,"('포스', 'Force')",Shops and Service,Auto Maintenance
125422,대신자동차공업사,Daishin Automobile Co.,"('공업', 'Industry')",Shops and Service,Auto Maintenance
125490,경인종합정비,Gyeongin Comprehensive Maintenance,"('정비', 'Repair')",Shops and Service,Auto Maintenance
126329,대진자동차공업사,Daejin Motor Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
126648,부흥자동차공업사,"Buheung Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
126751,한양자동차공업사,Hanyang Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
126921,가좌카클리닉정비센타,Gajwa Car Clinic Maintenance Center,"('정비', 'Repair')",Shops and Service,Auto Maintenance
127154,한일자동차공업사,Hanil Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
127670,미소자동차공업사,"Smile Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
127721,송림자동차공업사,Songlim Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
127870,대진자동차공업사,Daejin Motor Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
128093,광명자동차공업사,Gwangmyeong Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
128100,현대자동차공업사,Hyundai Motor Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
128183,서해안자동차공업사,"Seohaean Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
128213,상민자동차공업사,Sangmin Automobile Co.,"('공업', 'Industry')",Shops and Service,Auto Maintenance
128539,시범자동차공업사,pilot automobile company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
128621,착한정비남수자동차,Good Maintenance Namsu Automobile,"('정비', 'Repair')",Shops and Service,Auto Maintenance
129198,골드자동차공업사,"Gold Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
129320,1급태광자동차공업사,Tier 1 Taekwang Automobile Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
129751,현대서반장정비센타,Hyundai Seobanjang Maintenance Center,"('정비', 'Repair')",Shops and Service,Auto Maintenance
130023,카포스동아자동차공업사,"Carpos Donga Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
130166,바름정비 가좌1동점,Bareum maintenance Gajwa 1-dong,"('정비', 'Repair')",Shops and Service,Auto Maintenance
130382,전망대오토카,Observation Deck,"('오토', 'Auto')",Shops and Service,Auto Maintenance
130436,명진자동차공업사,"Myungjin Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
130496,공단자동차정비공업사,Industrial Automobile Maintenance Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
130507,1급현대종합정비,First-class Hyundai Comprehensive Maintenance,"('정비', 'Repair')",Shops and Service,Auto Maintenance
130510,송월자동차공업사,Songwol Automobile Co.,"('공업', 'Industry')",Shops and Service,Auto Maintenance
130540,카포스 에프엠카서비스,Carpos FM Car Service,"('포스', 'Force')",Shops and Service,Auto Maintenance
130595,하점자동차공업사,Hajeom Automobile Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
130690,용오자동차공업사,Yongoh Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
131828,1급서인천자동차,Class 1 Seocheon Motors,"('인천', 'Incheon')",Shops and Service,Auto Maintenance
132135,을왕정비,Eurwang Maintenance,"('정비', 'Repair')",Shops and Service,Auto Maintenance
132521,복지카정비,Welfare car maintenance,"('정비', 'Repair')",Shops and Service,Auto Maintenance
132652,광진자동차공업사,Gwangjin Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
132935,회전카공업사,rotary car manufacturer,"('공업', 'Industry')",Shops and Service,Auto Maintenance
133205,광림자동차공업사,Kwanglim Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
133343,화이트자동차공업사,White Automobile Co.,"('공업', 'Industry')",Shops and Service,Auto Maintenance
134095,동화자동차공업사,"Dongwha Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
134178,종합자동차공업사,General Automobile Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
134712,예손정비센터,Yeson Maintenance Center,"('정비', 'Repair')",Shops and Service,Auto Maintenance
134916,백제자동차정비,Baekje Automobile Maintenance,"('정비', 'Repair')",Shops and Service,Auto Maintenance
135082,바름정비 신현원창점,Bareum Maintenance Shinhyeonwonchang Branch,"('정비', 'Repair')",Shops and Service,Auto Maintenance
135197,창신1급정비,Changshin first-class maintenance,"('정비', 'Repair')",Shops and Service,Auto Maintenance
135242,창조자동차공업사,"Creative Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
135579,강화현대공업사,"Ganghwa Hyundai Industrial Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
135766,키다리광택&디테일,Long legs gloss & detail,"('광택', 'Polish')",Shops and Service,Auto Maintenance
135866,월드자동차공업사,World Automobile Corporation,"('공업', 'Industry')",Shops and Service,Auto Maintenance
136094,르노코리아자동차동인천정비사업소,Renault Korea Automobile Dongcheon Repair Office,"('인천', 'Incheon')",Shops and Service,Auto Maintenance
136260,카포스 광해자동차공업사,"Carpos Gwanghae Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
136399,굿샵자동차공업사,"Goodshop Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
136495,제물포자동차공업사,"Jemulpo Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
137393,서울자동차공업사,Seoul Automobile Corporation,"('공업', 'Industry')",Shops and Service,Auto Maintenance
137530,국일자동차공업사,Kookil Automobile Corporation,"('공업', 'Industry')",Shops and Service,Auto Maintenance
137997,에이에스자동차공업사,"Ace Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
138093,화진자동차공업사,Hwajin Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
138311,아트광택,art gloss,"('광택', 'Polish')",Shops and Service,Auto Maintenance
138499,올레광택,ole luster,"('광택', 'Polish')",Shops and Service,Auto Maintenance
138564,한국광택,Korea Gloss,"('광택', 'Polish')",Shops and Service,Auto Maintenance
138924,경인자동차공업사,Gyeongin Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
139531,카앤자동차공업사,"Car&Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
139557,오성공업사,Ohsung Industrial Co.,"('공업', 'Industry')",Shops and Service,Auto Maintenance
139581,정성자동차공업사,"Jeongseong Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
139704,형제자동차공업사,Brothers Automobile Co.,"('공업', 'Industry')",Shops and Service,Auto Maintenance
139755,카포스금강자동차공업사,"Carpos Kumkang Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
139856,새한공업사,Saehan Industries,"('공업', 'Industry')",Shops and Service,Auto Maintenance
139996,현대자동차공업사,Hyundai Motor Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
140592,훼미리자동차공업사,"Family Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
140739,차사랑광택코팅,Tea love glossy coating,"('광택', 'Polish')",Shops and Service,Auto Maintenance
140911,카포스동양자동차공업사,"Carpos Dongyang Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
141629,서광자동차공업사,Seokwang Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
141678,대광공업사,Daekwang Industrial Co.,"('공업', 'Industry')",Shops and Service,Auto Maintenance
142857,시원자동차공업사,Siwon Automobile Co.,"('공업', 'Industry')",Shops and Service,Auto Maintenance
142862,카포스신현자동차공업사,"Carpos Shinhyun Automobile Industry Co., Ltd.","('포스', 'Force')",Shops and Service,Auto Maintenance
143584,호석자동차공업사,Hoseok Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
143726,개미자동차공업사,"Ant Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
143957,하이카프라자정진공업사석남점,Hi-Car Plaza Jeongjin Industrial Saseok Nam Branch,"('공업', 'Industry')",Shops and Service,Auto Maintenance
144014,신광자동차공업사,Shinkwang Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
144221,동아자동차공업사,Dong-A Motor Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
144310,청양자동차공업사,"Cheongyang Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
144886,정우자동차공업사,Jungwoo Automobile,"('공업', 'Industry')",Shops and Service,Auto Maintenance
145041,길스팀광택,Gil Steam Gloss,"('광택', 'Polish')",Shops and Service,Auto Maintenance
145406,성심자동차공업사,"Sungshim Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
145511,용유자동차공업사,"Yongyu Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
145965,백령자동차1급정비공업사,Baengnyeong Automobile Class 1 Maintenance Company,"('공업', 'Industry')",Shops and Service,Auto Maintenance
146132,금호자동차공업사,"Kumho Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
146826,카포스기흥자동차공업사,"Carpos Giheung Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
146866,성연자동차공업사,"Sungyeon Automobile Co., Ltd.","('공업', 'Industry')",Shops and Service,Auto Maintenance
147040,경인정비,Gyeongin Maintenance,"('정비', 'Repair')",Shops and Service,Auto Maintenance
