,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
104749,104750,27065157,인성요양원,,Inseong Nursing Home,Residence,Nursing Home,126.70428459999988,37.46502439999977,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로,599,269-2,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
105211,105212,27072822,이레요양원,,Ire Nursing Home,Residence,Nursing Home,126.6601420328199,37.60326290897033,대한민국,KOR,KOR,인천광역시,서구,,마전동,,검단로,505,932-1,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
105212,105213,4345184,아가페노인요양원,,Agape Senior Nursing Home,Residence,Nursing Home,126.63784660927185,37.47317652403438,대한민국,KOR,KOR,인천광역시,동구,,금곡동,,송림로,24,33-2,2020-01-14 23:21:05,의료시설||요양원||요양원-일반,False
105515,105516,27136915,굿힐링요양원,,Good Healing Nursing Home,Residence,Nursing Home,126.72580686055692,37.5151375407482,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,주부토로,223,171-11,2022-05-02 21:16:34,의료시설||요양원||요양원-일반,False
106847,106848,3028142,강화노인복지센터부설한울요양원,강화복지센터한울요양원,Ganghwa Senior Welfare Center Hanul Nursing Home,Residence,Nursing Home,126.4551759999996,37.72486229999952,대한민국,KOR,KOR,인천광역시,강화군,,선원면,선행리,시리미로225번길,3-27,437-2,2022-05-18 1:20:07,의료시설||요양원||요양원-일반,False
107356,107357,27241818,해오름요양원,,Haeoreum Nursing Home,Residence,Nursing Home,126.70271939999986,37.435440099999774,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,예술로22번길,76,98-2,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
107414,107415,4341496,박사요양원,,Doctoral Nursing Home,Residence,Nursing Home,126.7063396991419,37.46484888512088,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로921번길,29,315-3,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
108417,108418,3445028,사랑의 요양원,,Nursing Home of Love,Residence,Nursing Home,126.72919929999996,37.49799609999981,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥로,336,217-2,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
109102,109103,27189440,가족공감요양원,,Family Empathy Nursing Home,Residence,Nursing Home,126.72804473604091,37.4555086680209,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월로,335,888-3,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
109715,109716,4341928,창덕궁그린케어요양원,,Changdeokgung Green care nursing home,Residence,Nursing Home,126.69900022684988,37.43593986380415,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,예술로20번길,3,101-1,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
109820,109821,27156575,효사랑요양원,,filial piety nursing home,Residence,Nursing Home,126.67175817213388,37.59486539599715,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,19,1016-7,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
110010,110011,5658041,영종재가센터,,Yeongjong Family Center,Residence,Nursing Home,126.53155667974174,37.506882568740366,대한민국,KOR,KOR,인천광역시,중구,,운북동,,백운로228번길,20,33-136,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
110410,110411,27173432,아가페요양원,,Agape Nursing Home,Residence,Nursing Home,126.7125079849319,37.463710599157594,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로916번길,75,125-4,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
110560,110561,27182463,사랑의요양원 3호점,,3rd Branch of Nursing Home of Love,Residence,Nursing Home,126.72860916124785,37.49184960582146,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,대정로,92,563-1,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
111391,111392,27121072,착한이웃재가복지센터,,Good Neighbor Home Welfare Center,Residence,Nursing Home,126.72972767567792,37.53079926653481,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,봉오대로,727,231-1,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
112020,112021,2623210,아름다운실버타운,아름다운요양원,beautiful Silver Town,Residence,Nursing Home,126.51870769999984,37.64822949999986,대한민국,KOR,KOR,인천광역시,강화군,,불은면,덕성리,해안동로283번길,17,481,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
112438,112439,1252871,마리실버힐,,marie silver hill,Residence,Nursing Home,126.4139124999998,37.629540399999854,대한민국,KOR,KOR,인천광역시,강화군,,화도면,상방리,마니산로739번길,26-49,1040,2021-12-23 15:49:18,의료시설||요양원||요양원-일반,False
112516,112517,5721855,매화요양원,,Maehwa Nursing Home,Residence,Nursing Home,126.64015408427785,37.462157030497664,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,제물량로4번길,34-33,353-27,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
113692,113693,3429122,인하요양원,,Inha Nursing Home,Residence,Nursing Home,126.6680880365229,37.44717426407057,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,한나루로456번길,8,5-15,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
114323,114324,27159180,빅토리아요양원,,Victoria Nursing Home,Residence,Nursing Home,126.73578567043594,37.538422201429526,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산새로,71,1062,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
114361,114362,3140562,성화은혜노인요양원,은혜요양원,Seonghwa Grace Nursing Home for the Elderly,Residence,Nursing Home,126.72585651452891,37.46471758513949,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,서판로53번길,15,839-8,2019-11-14 23:26:14,의료시설||요양원||요양원-일반,False
114693,114694,27151793,한사랑 요양원,,Hansarang Nursing Home,Residence,Nursing Home,126.6837136296584,37.5513129247202,대한민국,KOR,KOR,인천광역시,서구,,공촌동,,심곡로208번길,14,312-14,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
114825,114826,4337570,아이러브요양원,,i love nursing home,Residence,Nursing Home,126.7214572514339,37.40094786491167,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,559,631-6,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
115379,115380,4349115,소나무요양원,,Pine Nursing Home,Residence,Nursing Home,126.69651981186492,37.594657891789424,대한민국,KOR,KOR,인천광역시,서구,,원당동,,고산후로121번길,25,825-4,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
115854,115855,27182584,라온실버케어 요양원,,Raon Silver Care Nursing Home,Residence,Nursing Home,126.73944759484093,37.5035662462303,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,길주남로,158,498-7,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
116043,116044,1856870,구립해송노인요양원,해송노인요양원,Gu Haesong Nursing Home for the Elderly,Residence,Nursing Home,126.51023173443772,37.51589603646515,대한민국,KOR,KOR,인천광역시,중구,,운북동,,백운로,494,752-79,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
117693,117694,4006214,간호나라2요양원,간호나라,Nursing Country 2 nursing home,Residence,Nursing Home,126.67435639994488,37.415872700906654,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청능대로,71,502-1,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
117878,117879,3931456,하나요양원,,Hana Nursing Home,Residence,Nursing Home,126.6715551927609,37.54145603079069,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,승학로197번길,20-9,341-12,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
117929,117930,26996815,보람가정방문요양,,Boram home visit care,Residence,Nursing Home,126.73961159321794,37.448355190932574,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,담방로,105,1005,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
118052,118053,27036398,영화복지타운,,Movie Welfare Town,Residence,Nursing Home,126.49407038444885,37.66284156120287,대한민국,KOR,KOR,인천광역시,강화군,,불은면,신현리,강화동로,262,30-8,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
118096,118097,4323348,새보금자리요양원,,Saebogeumjari Nursing Home,Residence,Nursing Home,126.70776965865988,37.44848229086548,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,남동대로,742,1191-3,2019-11-14 23:28:16,의료시설||요양원||요양원-일반,False
118189,118190,3022314,낙원요양원,,Paradise Nursing Home,Residence,Nursing Home,126.6736828410779,37.594764965098605,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로10번길,6-7,1009-4,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
118524,118525,27048202,샛별요양원,,Saetbyeol Nursing Home,Residence,Nursing Home,126.73423878635892,37.53104357815052,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,장제로,708,901-4,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
119665,119666,4322698,행복드림요양원,,happy dream nursing home,Residence,Nursing Home,126.69181768576092,37.45098189789898,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,495,1562-13,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
119847,119848,27131600,꽃마루요양원,꽃마루요양원,Flower Maru Nursing Home,Residence,Nursing Home,126.63705679610284,37.61251007294883,대한민국,KOR,KOR,인천광역시,서구,,금곡동,,봉화로223번안길,5,403-2,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
120428,120429,5034758,경인사회서비스요양기관,경인사회요양기관,Gyeongin Social Service Rehabilitation Institution,Residence,Nursing Home,126.6978845921009,37.45401625133898,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월남로,75,1089-3,2019-11-14 23:27:34,의료시설||요양원||요양원-일반,False
120523,120524,5696752,연희요양원,,Yeonhui Nursing Home,Residence,Nursing Home,126.67926207876688,37.543538182416086,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로,88,298,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
120703,120704,4013461,효담채요양원,,Hyodamchae Nursing Home,Residence,Nursing Home,126.65468794559888,37.466504115116166,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,경인로,109,79-8,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
121416,121417,6208278,행복나눔방문요양센터,행복나눔요양센터,Sharing Happiness  Visiting Nursing Center,Residence,Nursing Home,126.65404027136188,37.46764655708128,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로150번길,37,80-25,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
121451,121452,3259040,새날노인전문요양원,새날노인요양원,Saenal Senior Nursing Home,Residence,Nursing Home,126.71983778988688,37.460612281937685,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,석산로,248,1248-34,2019-11-14 23:29:25,의료시설||요양원||요양원-일반,False
121516,121517,4327579,사랑요양원,,Love Nursing Home,Residence,Nursing Home,126.71814806601088,37.45062131271977,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로765번길,9,1236,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
121584,121585,4787460,노인요양시설한결데이케어,,Elderly Nursing Facility Hangyeol Day Care,Residence,Nursing Home,126.74130150218792,37.5494856863169,대한민국,KOR,KOR,인천광역시,계양구,,방축동,,장제로927번길,4,119,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
121698,121699,27053897,생명샘요양원,,Life Sam Nursing Home,Residence,Nursing Home,126.65639553686088,37.60227146995933,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,완정로,179,638-4,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
122035,122036,191637,강화정신요양원,강화요양원,Ganghwa Mental Nursing Home,Residence,Nursing Home,126.4935499999997,37.728734999999645,대한민국,KOR,KOR,인천광역시,강화군,,선원면,창리,고식이길20번길,19-3,323-2,2018-12-04 17:21:37,의료시설||요양원||요양원-일반,False
122221,122222,27133763,예지요양원,,Yeji Nursing Home,Residence,Nursing Home,126.73756765772193,37.53814031461272,대한민국,KOR,KOR,인천광역시,계양구,,용종동,,계산새로,85,210-6,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
124019,124020,1870478,고운빛요양원,,Gounbit Nursing Home,Residence,Nursing Home,126.73708144958196,37.534128473927815,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,도두리로,25,1082-5,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
124027,124028,27184685,노블시니어스요양원,,Noble Seniors Nursing Home,Residence,Nursing Home,126.73540470122796,37.507570243650285,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,충선로203번길,16,460-7,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
124592,124593,27210464,인주사랑요양원,,Inju Sarang Nursing Home,Residence,Nursing Home,126.69186198558688,37.450922498083166,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,495,1562-13,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
124823,124824,27051395,사랑숲요양원,,Sarang Forest Nursing Home,Residence,Nursing Home,126.65498339999986,37.422544899999735,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,청량로164번길,53,405-21,2022-06-13 10:44:13,의료시설||요양원||요양원-일반,False
125265,125266,3071502,그린요양원,,Green Nursing Home,Residence,Nursing Home,126.69395868276888,37.463925040704375,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로213번길,10-1,46-3,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
127717,127718,20477873,무궁채요양원,,Mugungchae Nursing Home,Residence,Nursing Home,126.74006228504297,37.44535049698528,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,담방로60번길,23,1100-5,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
128111,128112,274963,협성요양원,협성양로원,Hyupseong Nursing Home,Residence,Nursing Home,126.70328024558589,37.4896057001277,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,화랑로,70,370-34,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
128387,128388,27196444,국제공항요양원,,International Airport Nursing Home,Residence,Nursing Home,126.53965029987276,37.48987999989928,대한민국,KOR,KOR,인천광역시,중구,,운남동,,운중로48번길,21-46,156-5,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
128662,128663,5094388,정성요양원,,Jeongseong Nursing Home,Residence,Nursing Home,126.63069476328384,37.47197514685557,대한민국,KOR,KOR,인천광역시,중구,,경동,,개항로,73,232-11,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
129456,129457,27214534,인일효요양원,,Inil Hyo Nursing Home,Residence,Nursing Home,126.6729800238059,37.459833474346375,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,한나루로,604,429-1,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
129463,129464,27229112,유니실버요양원,,Unisilver Nursing Home,Residence,Nursing Home,126.72008399999996,37.49426529999981,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로37번길,1,70-126,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
129523,129524,5703487,도란도란요양원,,Doran Doran Nursing Home,Residence,Nursing Home,126.66269436166388,37.60424386803613,대한민국,KOR,KOR,인천광역시,서구,,마전동,,검단로,531,927-6,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
129695,129696,27225770,벧엘요양원,,Bethel Nursing Home,Residence,Nursing Home,126.6601772068179,37.60123831139952,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,144,982-1,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
131101,131102,3029095,우리누리요양원,계양우리누리요양원,Woori Nursing Home,Residence,Nursing Home,126.73430809999996,37.53317249999982,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,장제로,732,899-4,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
131166,131167,3127504,연세효드림 노인전문요양원,연세효드림요양원,Yonsei Hyo Dream Senior Nursing Home,Residence,Nursing Home,126.73506389999999,37.40173329999976,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,앵고개로934번길,5,673-2,2018-07-18 16:16:15,의료시설||요양원||요양원-일반,False
131398,131399,3030703,행복한효요양원,,Happy Hyo Nursing Home,Residence,Nursing Home,126.63786230961284,37.47341222377429,대한민국,KOR,KOR,인천광역시,동구,,금곡동,,송림로,24,33-2,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
131630,131631,27185169,푸른솔요양원,,Purunsol Nursing Home,Residence,Nursing Home,126.71108134442188,37.525883897175,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,안남로,480,273-85,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
132965,132966,4342726,해가든요양원,,Hae Garden Nursing Home,Residence,Nursing Home,126.69758689269688,37.42470653065495,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,학나래로6번길,35,408-4,2020-01-14 23:23:42,의료시설||요양원||요양원-일반,False
133041,133042,3079389,은평요양원 2호점,반딧불요양원,Firefly Nursing Home for the Elderly,Residence,Nursing Home,126.72403779999996,37.53340609999982,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,봉오대로677번길,29,854-18,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
133093,133094,236847,내리요양원,,Naeri Nursing Home,Residence,Nursing Home,126.65239803559392,37.59685573188581,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,봉수대로1394번길,12,154-2,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
133413,133414,3074697,너싱홈효드림,효드림너싱홈,Nursing home filial piety,Residence,Nursing Home,126.72962292159492,37.49884876293879,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,145,378-3,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
133440,133441,27070244,실버벨요양원,,Silver Bell Nursing Home,Residence,Nursing Home,126.65357208946288,37.428400968081135,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,비류대로,170,265-8,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
134638,134639,4327732,연세노인전문요양원 부평점,,Yonsei Senior Nursing Home Bupyeong,Residence,Nursing Home,126.74067799252794,37.5189578916143,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,대보로12번길,17-15,167-26,2022-08-08 10:29:42,의료시설||요양원||요양원-일반,False
135131,135132,833114,강화꽃동네노인요양원,꽃동네요양원,Ganghwa Kkottongnae Nursing Home,Residence,Nursing Home,126.42593539999957,37.796250599999325,대한민국,KOR,KOR,인천광역시,강화군,,양사면,덕하리,덕하로114번길,71,980-4,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
135186,135187,27161991,햇살노인전문요양원,,Sunshine Senior Nursing Home,Residence,Nursing Home,126.64100562789388,37.46246688450666,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,인중로,13,343-15,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
135335,135336,3240597,글로리요양원,,Glory Nursing Home,Residence,Nursing Home,126.73022902262392,37.4992433924488,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,153,378-1,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
136465,136466,6518783,계양한결요양원주간보호센터,,Gyeyang Hangyeol Nursing Home Day Care Center,Residence,Nursing Home,126.74138586508997,37.549439010883326,대한민국,KOR,KOR,인천광역시,계양구,,방축동,,장제로927번길,4,119,2020-05-11 20:01:45,의료시설||요양원||요양원-일반,False
137195,137196,27185542,굿모닝요양원,,Good Morning Nursing Home,Residence,Nursing Home,126.67921526190187,37.49777661066759,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,건지로334번길,3,184-2,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
137390,137391,2602222,수요양원,,Nursing Home,Residence,Nursing Home,126.63183889999992,37.4733832999998,대한민국,KOR,KOR,인천광역시,중구,,용동,,큰우물로,16,87,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
137508,137509,5723923,성녀모니카의집요양원,성녀모니카요양원,St. Monica's House Nursing Home,Residence,Nursing Home,126.7273586541639,37.45985181949837,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수서로37번길,81,863-3,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
137541,137542,4332540,한우리요양원,,Hanwoori Nursing Home,Residence,Nursing Home,126.48906186550568,37.493678451813935,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로141번길,9,2796-1,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
137579,137580,27120330,다정노인요양원,다정요양원,Dajeong Nursing Home for the Elderly,Residence,Nursing Home,126.63038238957382,37.471793290605845,대한민국,KOR,KOR,인천광역시,중구,,경동,,개항로,72,231-6,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
137777,137778,27221607,영종요양원,,Yeongjong Nursing Home,Residence,Nursing Home,126.53660927044572,37.503786273634255,대한민국,KOR,KOR,인천광역시,중구,,운남동,,백운로185번길,10-16,603-32,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
139441,139442,3428458,예사랑요양원,,Yesarang Nursing Home,Residence,Nursing Home,126.64792421063684,37.46026728416008,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,미추로,1,171-16,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
139998,139999,27361685,검단진요양원,검단진요양원,Geomdanjin Nursing Home,Residence,Nursing Home,126.66838451718696,37.608554086681046,대한민국,KOR,KOR,인천광역시,서구,,마전동,,마전로115번길,2-6,1140-7,2022-06-28 17:00:00,의료시설||요양원||요양원-일반,False
140088,140089,27043580,인향요양원,,Inhyang Nursing Home,Residence,Nursing Home,126.71142163202688,37.449103027396966,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로,670,277,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
141553,141554,5209288,청학숲요양원,,Cheonghak Forest Nursing Home,Residence,Nursing Home,126.6586799578759,37.43392330590397,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청솔로,158,3,2022-08-12 13:15:03,의료시설||요양원||요양원-일반,False
141827,141828,4345761,예봄요양원,,Yebom Nursing Home,Residence,Nursing Home,126.62905474559084,37.47325371388376,대한민국,KOR,KOR,인천광역시,중구,,내동,,우현로67번길,1-6,194,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
141850,141851,2602854,우리들효요양원,,Wooridul Hyo Nursing Home,Residence,Nursing Home,126.62456538413085,37.468899401544256,대한민국,KOR,KOR,인천광역시,중구,,사동,,인중로,178,13-4,2022-08-16 16:52:33,의료시설||요양원||요양원-일반,False
143068,143069,27039624,송도제일요양원,,Songdo Jeil Nursing Home,Residence,Nursing Home,126.6460741579878,37.42184785568324,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,한나루로,74,456-5,2022-08-26 9:52:19,의료시설||요양원||요양원-일반,False
144080,144081,1262185,두경요양원,참사랑노인간호센터(구),Doogyeong Nursing Home,Residence,Nursing Home,126.70483873736988,37.46738358381928,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,417,238-9,2019-11-14 23:24:14,의료시설||요양원||요양원-일반,False
144149,144150,27070572,고래요양원,,Whale Nursing Home,Residence,Nursing Home,126.73976389999996,37.547101599999806,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,계양산로216번길,3,6-5,2022-08-18 12:00:50,의료시설||요양원||요양원-일반,False
144389,144390,6209562,사랑의마을요양원,,Love Village Nursing Home,Residence,Nursing Home,126.73168384315592,37.423147851731855,대한민국,KOR,KOR,인천광역시,남동구,,도림동,,도림북로19번길,37,202-5,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
144391,144392,27050183,인천고운빛요양원,,Incheon Gounbit Nursing Home,Residence,Nursing Home,126.73714119999995,37.534164899999816,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,도두리로,25,1082-5,2022-07-19 20:20:05,의료시설||요양원||요양원-일반,False
146090,146091,27196039,믿음요양원,,Faith Nursing Home,Residence,Nursing Home,126.49091093265169,37.49486904930614,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종대로,106,2800-1,2022-07-13 13:54:25,의료시설||요양원||요양원-일반,False
146631,146632,2595941,미소요양원 부평,,Smile Nursing Home Bupyeong,Residence,Nursing Home,126.70626280012092,37.518650159693486,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,평천로142번길,27,6-11,2022-07-05 16:31:26,의료시설||요양원||요양원-일반,False
146856,146857,2153425,초도노인요양원,,Nursing Home for the Elderly,Residence,Nursing Home,126.71727778937088,37.44799647366039,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로739번길,19,1232,2022-05-01 12:37:48,의료시설||요양원||요양원-일반,False
