,name,name_eng,problems,category,subcategory
53372,가우칡냉면 본점,Gochueng Cold Noodles Main Store,"('본점', 'Main Branch')",Food,Korean Food
53373,김남매분식,Kim's brother-in-law's meal,"('분식', 'Bunsik')",Food,Korean Food
53424,삼송오리장어구이,Grilled Samson Duck Eel,"('구이', 'Gui')",Food,Korean Food
53796,구이구이,Roasted,"('구이', 'Gui')",Food,Korean Food
53813,더바른고깃집 본점,The Barun Meat Restaurant Main Store,"('본점', 'Main Branch')",Food,Korean Food
53863,남문철판오리구이,Nammun Teppanyaki Duck,"('구이', 'Gui')",Food,Korean Food
54071,진미족발,delicacy pig's feet,"('족발', 'Jokbal')",Food,Korean Food
54165,숭의갈비,Sungui Rib,"('갈비', 'Galbi')",Food,Korean Food
54202,등갈비애꼬치다,back ribs skewer,"('갈비', 'Galbi')",Food,Korean Food
54363,모밀사골순대국,Buckwheat Beef Bone Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
54413,숯불화로구이,Charcoal grilled,"('구이', 'Gui')",Food,Korean Food
54588,소야돈 검암본점,Soya Don Geomam Headquarters,"('본점', 'Main Branch')",Food,Korean Food
54746,마포집 숯불돼지갈비,Mapojip Charcoal Grilled Pork Ribs,"('갈비', 'Galbi')",Food,Korean Food
54915,장충왕족발,Jangchung Royal Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
54938,준형이네순대국뼈해장국,Junhyung's Sundae Soup Bone Haejangguk,"('순대국', 'Sundaeguk')",Food,Korean Food
54977,춘식이숯불닭갈비 연수점,Chunshik Charcoal Grilled Chicken Ribs Yeonsu Branch,"('갈비', 'Galbi')",Food,Korean Food
55056,조박사소머리국밥 청라본점,Jodaksa beef head soup,"('본점', 'Main Branch')",Food,Korean Food
55161,시골메밀칼국수,Country Buckwheat Noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
55263,김밥속에단무지 동춘점,Pickled radish in kimbap Dongchun branch,"('김밥', 'Gimbap')",Food,Korean Food
55314,귀한족발,noble pig's feet,"('족발', 'Jokbal')",Food,Korean Food
55320,토부리순대국,Toburi Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
55369,서민갈비,Common ribs,"('갈비', 'Galbi')",Food,Korean Food
55431,옛날족발,old-fashioned pig's feet,"('족발', 'Jokbal')",Food,Korean Food
55464,땡글이네분식,Dingle four meals,"('분식', 'Bunsik')",Food,Korean Food
55690,엄마손꼬마김밥,Mom's hand little kimbap,"('김밥', 'Gimbap')",Food,Korean Food
55710,구미순대국,Gumi Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
55801,석정장어구이,Seokjeong Grilled Eel,"('구이', 'Gui')",Food,Korean Food
55811,신보승 구운족발,Shin Bo-seung Grilled Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
56047,청년갈비찜 본점,Young Galbijjim Main Store,"('본점', 'Main Branch')",Food,Korean Food
56055,이모네순대국뼈감자탕,Auntie Sundae Guk Bone Gamjatang,"('순대국', 'Sundaeguk')",Food,Korean Food
56193,화로구이,brazier-grilled,"('구이', 'Gui')",Food,Korean Food
56242,김밥이야기,Kimbap Story,"('김밥', 'Gimbap')",Food,Korean Food
56280,추억닭발 본점,Memories Chicken Feet Main Store,"('본점', 'Main Branch')",Food,Korean Food
56310,마포구이가,Mapo Grill,"('구이', 'Gui')",Food,Korean Food
56329,강화생선구이맛집,Ganghwa Grilled Fish Restaurant,"('구이', 'Gui')",Food,Korean Food
56644,해남회조개구이,Haenam Grilled Clam,"('구이', 'Gui')",Food,Korean Food
56830,양촌리 화로구이 숭의점,Yangchon-ri Grill,"('구이', 'Gui')",Food,Korean Food
56841,함흥왕갈비,Hamheung king ribs,"('갈비', 'Galbi')",Food,Korean Food
56864,유가네왕착한족발보쌈,Yugane Wang Chok's Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
56982,소불고기 우렁쌈밥 & 생선구이,Beef Bulgogi Woolong Ssambap & Grilled Fish,"('구이', 'Gui')",Food,Korean Food
57084,불나는화로장닭발 계양본점,Burning Brazier Chicken Feet,"('본점', 'Main Branch')",Food,Korean Food
57085,국제식당 생선구이,International Restaurant Grilled Fish,"('구이', 'Gui')",Food,Korean Food
57130,김밥천국논현점,Kimbap Heaven Nonhyeon Branch,"('김밥', 'Gimbap')",Food,Korean Food
57404,아랫목김밥,lower neck kimbap,"('김밥', 'Gimbap')",Food,Korean Food
57519,태능숯불갈비,Taeneung Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
57736,초지원 더덕구이,Chojiwon Deodeok Table,"('구이', 'Gui')",Food,Korean Food
57841,곱창폭식,giblet binge,"('곱창', 'Gopchang')",Food,Korean Food
58282,현이네김밥,Hyunine Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
58453,우리집분식,our home meal,"('분식', 'Bunsik')",Food,Korean Food
58458,은지네김밥,Eunji's Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
58806,청학분식,Cheonghak food,"('분식', 'Bunsik')",Food,Korean Food
58929,여순득 벌교꼬막정식1968 본점,Yeo Soon-deuk Beolgyo Komakjeongsik 1968 Main Store,"('본점', 'Main Branch')",Food,Korean Food
58994,인천서창 장수족발,Incheon Seochang Longevity Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
59025,소문난장충동왕족발보쌈,Rumored Nanjang Chungdong Royal Family Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
59121,한마당종합분식,Hanmadang Comprehensive Snack,"('분식', 'Bunsik')",Food,Korean Food
59158,나순희장어구이,Na Soon-hee Grilled Eel,"('구이', 'Gui')",Food,Korean Food
59272,성현이네왕새우구이,Seonghyeon's Grilled King Shrimp,"('구이', 'Gui')",Food,Korean Food
59371,산골닭갈비 본점,Mountain Valley Chicken Ribs Main Store,"('본점', 'Main Branch')",Food,Korean Food
59499,미소분식,microscopic meal,"('분식', 'Bunsik')",Food,Korean Food
59615,할매왕족발보쌈,Grandma Royal Family Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
59779,한국수산 조개구이,Korean Seafood Grilled Clams,"('구이', 'Gui')",Food,Korean Food
59938,봉이네한식분식,Bong'ne Korean Food Snacks,"('분식', 'Bunsik')",Food,Korean Food
60034,도화춘천닭갈비,Dohwa Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
60100,고향분식잔치국수,Hometown Snack Feast Noodles,"('분식', 'Bunsik')",Food,Korean Food
60160,김준호의대단한갈비 구월점,Kim Jun-ho's Great Ribs Guwol Branch,"('갈비', 'Galbi')",Food,Korean Food
60189,마왕족발 인천효성점,Incheon Hyosung Branch,"('족발', 'Jokbal')",Food,Korean Food
60228,숯불마포깡통구이,Charcoal Grilled Mapo Cans,"('구이', 'Gui')",Food,Korean Food
60246,큰맘할매순대국 구월점,Geunmam Grandma Sundae Guk Guwol Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
60313,가리비칼국수,Scallop Noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
60490,목본가숯불갈비,Woodbonga Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
60931,등갈비애꼬치다 검암점,Skewered back ribs Geomam,"('갈비', 'Galbi')",Food,Korean Food
61050,김밥천국 하인천점,Kimbap Heaven Heincheon Branch,"('김밥', 'Gimbap')",Food,Korean Food
61101,탑숯불갈비,Top Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
61207,신신분식,identification,"('분식', 'Bunsik')",Food,Korean Food
61238,갯배생선구이 강화도점,Grilled Gaetbae Fish Ganghwado Branch,"('구이', 'Gui')",Food,Korean Food
61254,한양왕족발,Hanyang royal pig's feet,"('족발', 'Jokbal')",Food,Korean Food
61359,동화촌오리구이,Donghwa Village Grilled Duck,"('구이', 'Gui')",Food,Korean Food
61424,통큰가마솥양평해장순대국,Big Cauldron Yangpyeong Haejang Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
61490,내가순대국,I am Sundae,"('순대국', 'Sundaeguk')",Food,Korean Food
61511,전남조개구이,Jeonnam Grilled Clams,"('구이', 'Gui')",Food,Korean Food
61614,엄마네큰손갈비찜,My mom's big hand ribs,"('갈비', 'Galbi')",Food,Korean Food
61678,도널드분식,donald's snack,"('분식', 'Bunsik')",Food,Korean Food
61729,장수갈비,long ribs,"('갈비', 'Galbi')",Food,Korean Food
61872,김밥천국논현2호점,Kimbap Heaven Nonhyeon 2nd Branch,"('김밥', 'Gimbap')",Food,Korean Food
61988,맛나순대국,Delicious Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
62335,부일곱창순대,Bu-seven Changsundae,"('곱창', 'Gopchang')",Food,Korean Food
62339,청정가리비칼국수,Clean Scallop Noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
62469,김밥브라더스,Kimbab Brothers,"('김밥', 'Gimbap')",Food,Korean Food
62492,푸드연식당매점,food banquet shop,"('식당', 'Restaurant')",Food,Korean Food
62633,우리한우곱창본점,Our Korean Beef Gopchang Main Store,"('본점', 'Main Branch')",Food,Korean Food
62736,용현장어구이,Dragon field grilled fish,"('구이', 'Gui')",Food,Korean Food
62788,엄마분식,mother's meal,"('분식', 'Bunsik')",Food,Korean Food
62794,용인백암순대국 부평점,Yongin Baekam Sundae Guk Bupyeong Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
62962,김밥천국 숭의로타리점,Kimbap Heaven Sungui Rotary Branch,"('김밥', 'Gimbap')",Food,Korean Food
62987,밥상술상 부대찌개철판구이,Table table Budae Jjigae Teppanyaki,"('구이', 'Gui')",Food,Korean Food
63156,준하네분식,Junhane Bun Meal,"('분식', 'Bunsik')",Food,Korean Food
63220,시골분식,country food,"('분식', 'Bunsik')",Food,Korean Food
63297,금꽃 숯불갈비 냉면,Gold Flower Charcoal Grilled Ribs Cold Noodles,"('갈비', 'Galbi')",Food,Korean Food
63314,왕이먹는갈비,ribs eaten by the king,"('갈비', 'Galbi')",Food,Korean Food
63460,김밥천국 삼산주공점,Kimbap Heaven Samsan Jugong Branch,"('김밥', 'Gimbap')",Food,Korean Food
63659,화톳불양대창 송도 본점,Firefighting large window,"('본점', 'Main Branch')",Food,Korean Food
63956,참숯소막창구이,Charcoal Small Makchang Grill,"('구이', 'Gui')",Food,Korean Food
63965,김밥마을만수본점,Kimbap Village Mansu Main Branch,"('김밥', 'Gimbap')",Food,Korean Food
64254,순대국진설렁탕,Sundae Gukjin Seolleongtang,"('순대국', 'Sundaeguk')",Food,Korean Food
64299,석화순대국밥,Seokhwa Sundae Soup Rice,"('순대국', 'Sundaeguk')",Food,Korean Food
64324,복댕이네분식,Four Buns Meal,"('분식', 'Bunsik')",Food,Korean Food
64644,신포순대 신포시장본점,Sinpo Sundae Sinpo Market Main Store,"('본점', 'Main Branch')",Food,Korean Food
64658,김밥나라,kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
64673,참돈 참나무창작구이,Chamdon Oak wood creative grilling,"('구이', 'Gui')",Food,Korean Food
64711,대동구내식당,Daedong canteen,"('식당', 'Restaurant')",Food,Korean Food
64725,황기족발,Astragalus pig's feet,"('족발', 'Jokbal')",Food,Korean Food
65193,김밥천국서창2호점,Kimbap Heaven Seochang 2nd Branch,"('김밥', 'Gimbap')",Food,Korean Food
65356,와따참치 본점,Watta Tuna Main Store,"('본점', 'Main Branch')",Food,Korean Food
65487,명가분식,famous food meal,"('분식', 'Bunsik')",Food,Korean Food
65512,김밥나라간석점,Kimbap Nara Ganseok Branch,"('김밥', 'Gimbap')",Food,Korean Food
65549,토지갈비,Toji Rib,"('갈비', 'Galbi')",Food,Korean Food
65760,대관령황태해장국 본점,Daegwallyeong Hwangtae Haejangguk Main Store,"('본점', 'Main Branch')",Food,Korean Food
65803,오장동함흥냉면숯불왕갈비,Ojang-dong Hamheung Naengmyeon Charcoal Grilled King Rib,"('갈비', 'Galbi')",Food,Korean Food
65863,소풍꼬마김밥,picnic little kimbap,"('김밥', 'Gimbap')",Food,Korean Food
65956,명가분식,famous food meal,"('분식', 'Bunsik')",Food,Korean Food
66058,가마솥순대국,Cauldron Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
66072,박리김밥,peeled kimbap,"('김밥', 'Gimbap')",Food,Korean Food
66134,이모네순대국,Auntie Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
66196,한식과분식,Korean food and snacks,"('분식', 'Bunsik')",Food,Korean Food
66530,황제소갈비살숯불구이,Charcoal grilled king beef ribs,"('구이', 'Gui')",Food,Korean Food
66629,만나토스트&김밥,Manna Toast & Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
66688,옛골순대국,Old Golsundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
67061,장충동영양족발보쌈,Jangchungdong Nutrition Pork Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
67188,최대포돼지갈비,Biggest Pork Ribs,"('갈비', 'Galbi')",Food,Korean Food
67284,숯불킹왕짱쪽갈비 인천점,Charcoal Grilled King Wang Jjang Ribs Incheon Branch,"('갈비', 'Galbi')",Food,Korean Food
67307,병천대박순대국,Byeongcheon Daebak Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
67316,주안신매운갈비찜 본점,Juan New Spicy Galbi Steamed Main Store,"('본점', 'Main Branch')",Food,Korean Food
67323,춘천닭갈비,Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
67400,시흥동태탕명태조림전문점 본점,Siheung Dongtaetang Pollack Stewed Specialty Store Main Store,"('본점', 'Main Branch')",Food,Korean Food
67444,고향숯불갈비,Hometown Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
67596,옛날이조숯불갈비,Old-fashioned Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
67609,오색김밥,five colors kimbap,"('김밥', 'Gimbap')",Food,Korean Food
67774,맛있는족 본점,Tasty Family Main Store,"('본점', 'Main Branch')",Food,Korean Food
67799,우리분식,our meal,"('분식', 'Bunsik')",Food,Korean Food
67946,천미숯불장어구이,Cheonmi Charcoal Grilled Eel,"('구이', 'Gui')",Food,Korean Food
67957,장인족발 본점,Artisan Jokbal Main Store,"('본점', 'Main Branch')",Food,Korean Food
67968,베테랑손칼국수 족발보쌈,Veteran Hand Kalguksu 3900,"('족발', 'Jokbal')",Food,Korean Food
68133,착한분식,good snack,"('분식', 'Bunsik')",Food,Korean Food
68150,굿맘할매순대국&양선지해장국 부평역점,Good Mom Grandma Sundae Soup & Yangseonji Haejangguk Bupyeong Station Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
68217,김밥나라 주안점,Kimbap Nara Main Branch,"('김밥', 'Gimbap')",Food,Korean Food
68415,김밥천국 극동점,Kimbap Heaven Kukdong Branch,"('김밥', 'Gimbap')",Food,Korean Food
68666,천하일미김밥집,Cheonha Ilmi Kimbap Restaurant,"('김밥', 'Gimbap')",Food,Korean Food
68734,등갈비애꼬치다 갈산점,Skewered back ribs Galsan branch,"('갈비', 'Galbi')",Food,Korean Food
68736,김밥천국 검암점,Kimbap Heaven Geomam Branch,"('김밥', 'Gimbap')",Food,Korean Food
68755,배가족발,double hair,"('족발', 'Jokbal')",Food,Korean Food
68773,엄마손김밥,mom's hand kimbap,"('김밥', 'Gimbap')",Food,Korean Food
68868,손수갈비,hand ribs,"('갈비', 'Galbi')",Food,Korean Food
68926,고창풍천장어숯불구이,Gochangpung Ceiling Eel Char-grilled,"('구이', 'Gui')",Food,Korean Food
68974,등갈비애꼬치다 심곡점,Skewered back ribs Simgok,"('갈비', 'Galbi')",Food,Korean Food
69038,기사님분식,knight's meal,"('분식', 'Bunsik')",Food,Korean Food
69049,장모님본가 본점,Mother-in-law's home main store,"('본점', 'Main Branch')",Food,Korean Food
69226,돼지마당연탄소금구이,Pork yard briquettes with salt,"('구이', 'Gui')",Food,Korean Food
69262,이리올래족발 신기점,Iriollae Pig's Feet Shingi Branch,"('족발', 'Jokbal')",Food,Korean Food
69332,유가네뒷고기 본점,Yugane Beef Main Store,"('본점', 'Main Branch')",Food,Korean Food
69367,큰바위숯불갈비,Big Rock Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
69394,김밥천국 부평점,Kimbap Heaven Bupyeong Branch,"('김밥', 'Gimbap')",Food,Korean Food
69417,선화네조개구이,Grilled Sunhwa Four Clams,"('구이', 'Gui')",Food,Korean Food
69826,옛날곱창마을 본점5759353,Old Gopchang Village Main Store 5759353,"('본점', 'Main Branch')",Food,Korean Food
69931,이조생선구이,Grilled fish,"('구이', 'Gui')",Food,Korean Food
69936,박진형순대국,Park Jin-hyeong Soon Dae-guk,"('순대', 'Sundae')",Food,Korean Food
69988,코미네분식,Comine Buns,"('분식', 'Bunsik')",Food,Korean Food
70051,배가네분식,quadruple meal,"('분식', 'Bunsik')",Food,Korean Food
70233,가장맛있는족발 인천만수점,The most delicious pig's feet Incheon Bay,"('족발', 'Jokbal')",Food,Korean Food
70244,김밥천국구월점,Kimbap Heaven Guwol Branch,"('김밥', 'Gimbap')",Food,Korean Food
70262,원조순대국전문,Specializing in Aid Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
70330,고모네분식,aunt's meal,"('분식', 'Bunsik')",Food,Korean Food
70484,고릴라왕해물찜본점,Gorilla King Seafood Steamed Main Store,"('본점', 'Main Branch')",Food,Korean Food
70498,소문난분식,well-known snack,"('분식', 'Bunsik')",Food,Korean Food
70807,돈화구이 간석점,Donhwa Grilled Ganseok,"('구이', 'Gui')",Food,Korean Food
70850,옛날황해도순대국,Old Hwanghae Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
70874,비케이테크구내식당,BK Tech Cafeteria,"('식당', 'Restaurant')",Food,Korean Food
70925,김준호의대단한갈비 앨리웨이인천점,Kim Jun-ho's Great Ribs Allyway Incheon Branch,"('갈비', 'Galbi')",Food,Korean Food
70988,현미네 조개구이,Brown Rice Grilled Clams,"('구이', 'Gui')",Food,Korean Food
71013,호남숯불구이,Honam charcoal grill,"('구이', 'Gui')",Food,Korean Food
71023,참숯민이네뒷고기&소갈비살,Charcoal Minine&#39;s Beef & Beef Ribs,"('갈비', 'Galbi')",Food,Korean Food
71120,모모 등갈비,Momo back ribs,"('갈비', 'Galbi')",Food,Korean Food
71269,늘봄숯불갈비,Neulbom Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
71325,숯닭 본점,Charcoal Chicken Main Store,"('본점', 'Main Branch')",Food,Korean Food
71402,황소돌곱창,Ox Doljang,"('곱창', 'Gopchang')",Food,Korean Food
71501,부흥숯불생갈비,Buheung Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
71627,마포구이가 송림점,Mapo Grilled Songrim Branch,"('구이', 'Gui')",Food,Korean Food
71657,김밥천국검단점,Kimbap Heavenly Geomdan Branch,"('김밥', 'Gimbap')",Food,Korean Food
71727,김밥천국용현점,Kimbap Heavenly Yonghyeon Branch,"('김밥', 'Gimbap')",Food,Korean Food
71835,김밥천국동인천점,Kimbap Cheonguk Dongincheon Branch,"('김밥', 'Gimbap')",Food,Korean Food
71884,돼지네껍데기구이구이,Grilled Pork Chop,"('구이', 'Gui')",Food,Korean Food
71920,일미순대국밥,Ilmi Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
71958,그곳에옛집 본점,"There, the old house Hyosung","('본점', 'Main Branch')",Food,Korean Food
72030,웅이네족발,Ungine Pig's Feet,"('족발', 'Jokbal')",Food,Korean Food
72290,또와숯불갈비,Towa Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
72620,황제한방왕족발보쌈,King's Herbal Royal Family Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
72753,김밥천국 연수점,Kimbap Heavenly Training Center,"('김밥', 'Gimbap')",Food,Korean Food
72849,이색한우곰탕 본점,Unique Korean Beef Gomtang Main Store,"('본점', 'Main Branch')",Food,Korean Food
72966,백두산참숯화로구이 부평점,Baekdu Mountain Charcoal Grill Bupyeong Branch,"('구이', 'Gui')",Food,Korean Food
73088,신흥숯불갈비,Sinheung Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
73270,19분식 신포점,19 minutes meal Sinpo,"('분식', 'Bunsik')",Food,Korean Food
73550,미리내분식,preindividual meal,"('분식', 'Bunsik')",Food,Korean Food
73604,김밥천국 석남점,Kimbap Heaven Seoknam Branch,"('김밥', 'Gimbap')",Food,Korean Food
73658,아바이왕순대 인천본점,Abai Wang Sundae Incheon Main Store,"('본점', 'Main Branch')",Food,Korean Food
73671,정이품쭈꾸미 용현본점,Jeongipoom Jjukkumi Yonghyeon Main Store,"('본점', 'Main Branch')",Food,Korean Food
73710,별이 다섯개 곱창,five star giblets,"('곱창', 'Gopchang')",Food,Korean Food
73754,터미널분식,terminal breakdown,"('분식', 'Bunsik')",Food,Korean Food
73801,곱창맨,giblet man,"('곱창', 'Gopchang')",Food,Korean Food
73835,깡패족발,gangster's feet,"('족발', 'Jokbal')",Food,Korean Food
73836,은혜분식,grace meal,"('분식', 'Bunsik')",Food,Korean Food
73975,성원닭갈비,Seongwon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
74039,효성분식,Hyosung formula,"('분식', 'Bunsik')",Food,Korean Food
74047,다담닭갈비,Dadam Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
74110,이대박연탄구이,Lee Dae Park Briquette Grill,"('구이', 'Gui')",Food,Korean Food
74218,송도막창구이,Songdo Makchanggi,"('구이', 'Gui')",Food,Korean Food
74238,김밥세상 심곡본점,Kimbap World Simgok Main Branch,"('김밥', 'Gimbap')",Food,Korean Food
74276,장충동왕족발 남동점,Jangchung-dong Royal Pork Feet Namdong Branch,"('족발', 'Jokbal')",Food,Korean Food
74462,황우족발,Yellow cattle feet,"('족발', 'Jokbal')",Food,Korean Food
74497,지리산매실족발  본점,Jirisan Plum Jokbal Main Store,"('본점', 'Main Branch')",Food,Korean Food
74617,엄마분식,mother's meal,"('분식', 'Bunsik')",Food,Korean Food
74698,도도한불닭발 본점,Dodohan Buldak Feet Main Store,"('본점', 'Main Branch')",Food,Korean Food
74758,토종순대국,Native Sundae-guk,"('순대국', 'Sundaeguk')",Food,Korean Food
74817,신이내린족발과보쌈 신포본점,God's Chicken Feet and Bossam Sinpo Main Branch,"('족발', 'Jokbal')",Food,Korean Food
74893,별난만두 본점,Byeolnan Mandu Main Store,"('본점', 'Main Branch')",Food,Korean Food
74895,ok김밥나라,ok kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
75148,낙지마을 계양본점,octopus village,"('본점', 'Main Branch')",Food,Korean Food
75277,원조장충동왕족발,Original Jangchungdong Royal Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
75321,명일사골순대국,Myungil Beef bone soup,"('순대', 'Sundae')",Food,Korean Food
75359,권사부순대국,Seogane Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
75370,홍두깨손칼국수,Red bean sesame noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
75404,묵은지갈비찜n묵은지감자탕,Steamed mukgeunji ribs nmukeunji potato soup,"('갈비', 'Galbi')",Food,Korean Food
75460,난희네족발보쌈,Nanhee's Pork Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
75503,장모족발 구월점,Long-haired pig's feet Guwol,"('족발', 'Jokbal')",Food,Korean Food
75586,한길구내식당,Hangil canteen,"('식당', 'Restaurant')",Food,Korean Food
75787,으뜸분식,top meal,"('분식', 'Bunsik')",Food,Korean Food
75942,삼원부대찌개 인천서구청점,Samwon Budae Jjigae,"('인천', 'Incheon')",Food,Korean Food
75977,승일순대국밥,Seungil Sundae Soup Rice,"('순대국', 'Sundaeguk')",Food,Korean Food
76098,신의주찹쌀순대국 가정점,Sinuiju Glutinous Rice Sundae Guk Gajeong Store,"('순대국', 'Sundaeguk')",Food,Korean Food
76208,김밥친구 계산점,Kimbap friend checkout shop,"('김밥', 'Gimbap')",Food,Korean Food
76236,시골순대국,country country country,"('순대', 'Sundae')",Food,Korean Food
76246,북실네평양찹쌀순대 구월본점,Buksilne Pyongyang Glutinous Rice Sundae Guwol Main Store,"('본점', 'Main Branch')",Food,Korean Food
76306,고가네왕족발,Gogane royal pig's feet,"('족발', 'Jokbal')",Food,Korean Food
76341,일등본가숯불갈비,First class charcoal grilled ribs,"('갈비', 'Galbi')",Food,Korean Food
76385,김밥천국만수점,Kimbap Heavenly Guk Mansu,"('김밥', 'Gimbap')",Food,Korean Food
76390,꼬꼬c 꾸지뽕 참숯불 닭갈비 부개1점,Kkoko c Custard pork Charcoal fire Chicken ribs Pork belly 1 point,"('갈비', 'Galbi')",Food,Korean Food
76403,갈비굽는막창골 청학점,Grilled ribs Makchangol Cheonggak,"('갈비', 'Galbi')",Food,Korean Food
76434,소풍&김밥,Picnic & Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
76482,왕소참숯불구이 인천서구점,Charcoal-grilled king beef Incheon Seogu Branch,"('구이', 'Gui')",Food,Korean Food
76667,전주순대국,Jeonju Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
76843,현이네김밥,Hyunine Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
76899,춘천숯불닭갈비막국수,Chuncheon Charcoal Grilled Chicken Ribs Makguksu,"('갈비', 'Galbi')",Food,Korean Food
76965,미소분식,microscopic meal,"('분식', 'Bunsik')",Food,Korean Food
76978,한우리제주돼지갈비생삽겹본점,Hanwoori Jeju Pork Ribs Raw Sashimi Main Branch,"('갈비', 'Galbi')",Food,Korean Food
76989,명가김밥,Myungga Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
77042,풍성한갈비,rich ribs,"('갈비', 'Galbi')",Food,Korean Food
77090,마드레김밥,Made kimbap,"('김밥', 'Gimbap')",Food,Korean Food
77245,황금갈비탕,Golden Rib Soup,"('갈비', 'Galbi')",Food,Korean Food
77339,복마중 인천1호점,welcome,"('인천', 'Incheon')",Food,Korean Food
77357,옥이네 본점,Okine Head Office,"('본점', 'Main Branch')",Food,Korean Food
77381,지군포차 본점,Jigun Pocha Main Store,"('본점', 'Main Branch')",Food,Korean Food
77505,옛날 김밥,old-fashioned kimbap,"('김밥', 'Gimbap')",Food,Korean Food
77701,할매왕족발순대,Grandma Royal Family Foot Sundae,"('족발', 'Jokbal')",Food,Korean Food
77953,신설동조개구이,Sinseoldong Clams,"('구이', 'Gui')",Food,Korean Food
78069,원조춘천숯불닭갈비 인천구월점,Wonwon Chuncheon Charcoal Grilled Chicken Ribs,"('인천', 'Incheon')",Food,Korean Food
78094,부평순대국,Bupyeong Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
78336,김밥집,Kimbap Restaurant,"('김밥', 'Gimbap')",Food,Korean Food
78353,풍성한갈비,rich ribs,"('갈비', 'Galbi')",Food,Korean Food
78395,송도소머리국밥 송도본점,Songdo Beef Soup Soup Songdo Main Store,"('본점', 'Main Branch')",Food,Korean Food
78495,놀놀숯닭갈비,Nolnol Charcoal Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
78554,양푼에빠진생갈비찜,Steamed raw ribs in a spoon,"('갈비', 'Galbi')",Food,Korean Food
78573,난경회조개구이,Roasted Nankyeong Sashimi,"('구이', 'Gui')",Food,Korean Food
78655,엄청난숯불갈비무한리필,All-you-can-eat charcoal-grilled ribs,"('갈비', 'Galbi')",Food,Korean Food
78858,진숯불갈비,Jin charcoal grilled ribs,"('갈비', 'Galbi')",Food,Korean Food
78999,김밥나들이,Kimbap outing,"('김밥', 'Gimbap')",Food,Korean Food
79187,성원닭갈비,Seongwon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
