,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
53619,53620,27173414,사랑과행복교회,,Love and Happiness Church,Professional and Other Places,Church,126.71330289999992,37.463347999999776,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로916번길,92,129-31,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
53841,53842,27183915,세계로교회,대한예수교장로회세계로교회,world church,Professional and Other Places,Church,126.68444208586789,37.4965441252106,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,120,75-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
54183,54184,1256502,실로암교회,,Siloam Church,Professional and Other Places,Church,124.68782431869096,37.81123715950315,대한민국,KOR,KOR,인천광역시,옹진군,,대청면,대청리,대청남로,482,1326,2020-06-15 0:00:00,"종교,문화||종교||개신교||교회",False
54193,54194,706751,감리회남산교회,,Methodist Church Namsan Church,Professional and Other Places,Church,126.47912339999968,37.73354099999962,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,남산리,화성길,35,436-8,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
54645,54646,726183,건평교회,,Geonpyeong Church,Professional and Other Places,Church,126.40245289999976,37.68103539999987,대한민국,KOR,KOR,인천광역시,강화군,,양도면,건평리,건평로173번길,33,341-2,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
55171,55172,2603484,재활원교회,,Rehabilitation Church,Professional and Other Places,Church,126.37120974750341,37.534535437878894,대한민국,KOR,KOR,인천광역시,옹진군,,북도면,장봉리,장봉로26번길,218,105-1,2020-01-14 23:36:46,"종교,문화||종교||개신교||교회",False
55266,55267,5362761,청천감리교회,,Cheongcheon Methodist Church,Professional and Other Places,Church,126.70617831485691,37.517747022018526,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,평천로142번길,49,5-15,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
55391,55392,5700841,주님교회,대한예수교장로회주님교회,Lord Church,Professional and Other Places,Church,126.69781541229388,37.45607800007636,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,구월로8번길,122,508-139,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
55479,55480,5706557,인천예향교회,대한예수교장로회인천예향교회,Incheon Yehyang Church,Professional and Other Places,Church,126.73487882882495,37.5224427568885,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,부평북로,374,382-22,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
56366,56367,3128846,사랑샘교회,대한예수교장로회사랑샘교회,Sarangsaem Church,Professional and Other Places,Church,126.6688676717859,37.42164543569715,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,용담로,11,451,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
56427,56428,1751682,세계로향하는교회,,Religion Siseol Yongji,Professional and Other Places,Church,126.5030922983777,37.48204435545264,대한민국,KOR,KOR,인천광역시,중구,,운남동,,하늘누리로,33,1598-5,2022-08-02 16:47:12,"종교,문화||종교||개신교||교회",False
56450,56451,3135156,인천주님의교회,주님의교회,Incheon Church of the Lord,Professional and Other Places,Church,126.72466052475868,37.50178492128458,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥북로23번길,7,433-42,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
56638,56639,3583988,충헌순복음교회,기독교대한하나님의성회충헌교회,Chungheon Full Gospel Church,Professional and Other Places,Church,126.73351229999996,37.409703699999774,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,은봉로,401,598-9,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
57145,57146,4348267,사랑교회,기독교대한감리회사랑교회,Sarang Church,Professional and Other Places,Church,126.7059311360439,37.46952570250446,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,경인로667번길,36,484-22,2019-11-14 0:00:00,"종교,문화||종교||개신교||교회",False
57812,57813,3131964,선한교회,대한예수교장로회선한교회,good church,Professional and Other Places,Church,126.7033742074349,37.5094099297465,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,351,10-10,2019-11-14 0:00:00,"종교,문화||종교||개신교||교회",False
58107,58108,1017339,온누리교회,,Onnuri Church,Professional and Other Places,Church,126.66709206859689,37.41751314014296,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청능말로14번길,21,459,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
58230,58231,230087,소망순복음교회,기독교대한하나님의성회소망순복음교회,hope Full Gospel Church,Professional and Other Places,Church,126.50548919999984,37.7456224999999,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,용정리,갑룡길,123,524-1,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
58365,58366,27105395,복음안에새교회,,New Church in the Gospel,Professional and Other Places,Church,126.67551799999994,37.507693999999816,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가남로291번길,6,496-18,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
58531,58532,27096767,순복음기쁨의교회,,Full Gospel Joy Church,Professional and Other Places,Church,126.72228159999992,37.538079699999805,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계양대로,159,969-17,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
58640,58641,4362000,예수안교회, ,jesusan church,Professional and Other Places,Church,126.75246500035392,37.41966040016317,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남로,2-1,717,2018-12-03 20:39:11,"종교,문화||종교||개신교||교회",False
59154,59155,4351833,만나선교회,,Manna Mission Church,Professional and Other Places,Church,126.73408703902793,37.54459363335771,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,임학서로6번길,6-1,63-3,2022-08-16 16:52:33,"종교,문화||종교||개신교||교회",False
59699,59700,272350,덕포성결교회,덕포교회,Deokpo Holiness Church,Professional and Other Places,Church,126.45091769999983,37.62689879999984,대한민국,KOR,KOR,인천광역시,강화군,,화도면,덕포리,신촌길27번길,13-15,585,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
59867,59868,373844,이레장로교회,대한예수교장로회이레교회,Ire Presbyterian Church,Professional and Other Places,Church,126.68133029999996,37.42171219999978,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박뫼로,128,541,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
59966,59967,829271,강화초대감리교회,기독교대한감리회강화초대교회,Ganghwa Early Methodist Church,Professional and Other Places,Church,126.4840615999997,37.65379209999959,대한민국,KOR,KOR,인천광역시,강화군,,길상면,길직리,장촌길,128,783,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
59978,59979,4679118,주안사랑교회,,Juan Sarang Church,Professional and Other Places,Church,126.67293388336589,37.447323319530256,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,신기길16번길,63-6,850-43,2019-11-14 23:22:22,"종교,문화||종교||개신교||교회",False
60112,60113,3262720,청라은혜교회,대한예수교장로회청라은혜교회,Cheongna Grace Church,Professional and Other Places,Church,126.65352068520392,37.52953719198831,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라라임로,24,186-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
60301,60302,2153518,아차도교회,,Achado Church,Professional and Other Places,Church,126.2264477999995,37.66049849999985,대한민국,KOR,KOR,인천광역시,강화군,,서도면,아차도리,아차도길,100,44,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
60396,60397,2156180,새아침교회,,new morning church,Professional and Other Places,Church,126.74582139470392,37.51992974537341,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,,,118-56,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
60407,60408,761984,은혜와진리교회,,Grace and Truth Church,Professional and Other Places,Church,126.70783949473596,37.445995028196485,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,남동대로712번길,9,1184,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
61412,61413,112879,성락서인천교회,성락교회,Seongnak Seo Incheon church,Professional and Other Places,Church,126.6643928949979,37.5140641148261,대한민국,KOR,KOR,인천광역시,서구,,석남동,,율도로,23,199-181,2020-01-14 23:38:47,"종교,문화||종교||개신교||교회",False
61502,61503,2153608,한사람교회,,one person church,Professional and Other Places,Church,124.72182759937444,37.97293419950265,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,진촌리,,,808,2022-08-04 10:04:43,"종교,문화||종교||개신교||교회",False
61861,61862,4340041,빛의교회,,church of light,Professional and Other Places,Church,126.71646319946788,37.40075920018536,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,,,641-2,2022-08-04 10:04:43,"종교,문화||종교||개신교||교회",False
61998,61999,741949,인천교회,,Incheon Church,Professional and Other Places,Church,126.65626490879788,37.41308643850765,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,앵고개로,97,814-2,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
62897,62898,630881,무지개장로교회,무지개교회,rainbow Presbyterian Church,Professional and Other Places,Church,126.67651017175288,37.43876085573277,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,매소홀로488번길,13,667-1,2019-11-14 23:11:36,"종교,문화||종교||개신교||교회",False
62999,63000,1870295,하늘의빛된교회,하늘빛된교회,Heaven's Lighted Church,Professional and Other Places,Church,126.41211879999977,37.76069749999991,대한민국,KOR,KOR,인천광역시,강화군,,하점면,삼거리,고려산로,298-19,540-3,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
63445,63446,27193180,행복한우리교회,기독교대한성결교회행복한우리교회,happy church,Professional and Other Places,Church,126.7269967000039,37.487608599998886,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,965,606-17,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
63666,63667,27401048,영광장로교회,대한예수교장로회 영광교회,Yeonggwang Presbyterian Church,Professional and Other Places,Church,126.73208209999984,37.40340989999976,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,앵고개로941번길,39-36,658-1,2022-09-06 15:18:26,"종교,문화||종교||개신교||교회",False
65117,65118,965366,사랑의장로교회,대한예수교장로회사랑의교회,Presbyterian Church of Love,Professional and Other Places,Church,126.75529286101995,37.44996547225519,대한민국,KOR,KOR,인천광역시,남동구,,장수동,,장자로46번길,15-12,790-18,2019-11-14 23:28:06,"종교,문화||종교||개신교||교회",False
65175,65176,177411,인천순복음 행복한교회,,Incheon Full Gospel happy church,Professional and Other Places,Church,126.73706098815993,37.5185992407294,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,후정동로,11-13,198,2019-11-14 23:28:46,"종교,문화||종교||개신교||교회",False
65343,65344,1267721,영복교회,,Youngbok Church,Professional and Other Places,Church,126.6578014371309,37.62970593346532,대한민국,KOR,KOR,인천광역시,서구,,대곡동,,대곡로368번길,22-5,153-1,2020-01-14 23:42:28,"종교,문화||종교||개신교||교회",False
65577,65578,5024657,동산성결교회,기독교대한성결교회동산교회,Dongsan Holiness Church,Professional and Other Places,Church,126.66766869961091,37.47101990066227,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,장고개로36번길,7,119-3,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
66141,66142,3127879,풍성한교회,기독교대한하나님의성회풍성한순복음교회,rich church,Professional and Other Places,Church,126.67328246159587,37.493506886387685,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,건지로284번길,62-1,145-121,2020-01-14 0:00:00,"종교,문화||종교||개신교||교회",False
66293,66294,4335275,예수제자교회,,Jesus Disciples Church,Professional and Other Places,Church,126.66338639999996,37.429906799999785,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청학로,29,520-23,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
66368,66369,2149780,성산교회,,Seongsan Church,Professional and Other Places,Church,126.48894689999986,37.750879099999885,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,새말길15번길,16,40-2,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
66726,66727,27182589,아름다운교회,,beautiful church,Professional and Other Places,Church,126.73431457148592,37.50448819131268,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,길주남로113번길,11-3,486-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
66743,66744,5654168,성은감리교회,기독교대한감리회성은교회,Seongseong Methodist Church,Professional and Other Places,Church,126.71816743705192,37.452167216325606,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월남로,258,1239-6,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
66959,66960,27185145,하늘도시교회,,Sky City Church,Professional and Other Places,Church,126.737277743027,37.4971260792546,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,동수천로,132,502-9,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
67040,67041,1272937,강화월곶교회,월곶교회,Ganghwa Wolgot Church,Professional and Other Places,Church,126.50631299999988,37.77580279999992,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,월곳리,연미정길36번길,64-12,135-2,2018-10-25 11:00:00,"종교,문화||종교||개신교||교회",False
67055,67056,3127213,흰 돌교회,대한예수교장로회흰돌교회,white stone church,Professional and Other Places,Church,126.66903265390188,37.501113023304086,대한민국,KOR,KOR,인천광역시,서구,,석남동,,석남로,67,588-25,2022-08-24 14:41:06,"종교,문화||종교||개신교||교회",False
67961,67962,20200492,우리동네작은교회,,Our neighborhood small church,Professional and Other Places,Church,126.69432160360596,37.456241675523195,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,문화로169번길,114,1581-13,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
68131,68132,1029458,금성교회,,Goldstar Church,Professional and Other Places,Church,126.47226769999985,37.78392599999992,대한민국,KOR,KOR,인천광역시,강화군,,송해면,상도리,상도숭뢰길115번길,21,112,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
68171,68172,606674,인화교회,,Inhwa Church,Professional and Other Places,Church,126.36760259999974,37.78919899999992,대한민국,KOR,KOR,인천광역시,강화군,,양사면,인화리,인화로,308,776-7,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
68471,68472,598139,동산교회,,Dongsan Church,Professional and Other Places,Church,126.23803679999952,37.7628454999999,대한민국,KOR,KOR,인천광역시,강화군,,교동면,동산리,교동서로,466,278-5,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
69101,69102,3642812,찬양교회,대한예수교장로회찬양교회,Praise Church,Professional and Other Places,Church,126.67196909647087,37.49777090314268,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로,146-1,114-1,2020-01-14 0:00:00,"종교,문화||종교||개신교||교회",False
69317,69318,1871653,백송교회 제2성전,기독교대한성결교회백송교회,Baeksong Church,Professional and Other Places,Church,126.75305459723792,37.43096828327896,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,장아산로231번길,20,583-2,2022-08-30 9:43:30,"종교,문화||종교||개신교||교회",False
69429,69430,27183227,더교회,,The Church,Professional and Other Places,Church,126.66214444507187,37.38212422997564,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도과학로,32,172-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
69876,69877,1850350,연지교회,,Yeonji Church,Professional and Other Places,Church,124.64210000033216,37.946976300073935,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,연화리,,,903,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
70021,70022,5678757,초대교회,기독교대한하나님의성회초대순복음교회,early church,Professional and Other Places,Church,126.63234754027488,37.5250105785367,대한민국,KOR,KOR,인천광역시,서구,,청라동,,옥빛로15번길,9,105-108,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
70693,70694,27102189,제이성암교회,대한예수교장로회제이성암교회,J Seongam Church,Professional and Other Places,Church,126.67332024670088,37.5203471086967,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로,398,494-1,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
71284,71285,731281,옥림교회,,Okrim Church,Professional and Other Places,Church,126.49907419999984,37.756499199999915,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,옥림리,동문로,165-2,524-2,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
71330,71331,6215813,새노래사랑교회,,New Song Love Church,Professional and Other Places,Church,126.66948358371792,37.46944922662919,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,장고개로36번길,53,119-22,2022-09-06 15:18:26,"종교,문화||종교||개신교||교회",False
71490,71491,1265936,인천서구교회,,Incheon Seo-gu Church,Professional and Other Places,Church,126.67114479601588,37.54122221587961,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,승학로197번길,20-6,342-10,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
71646,71647,5039200,광림서교회,,Gwanglim Seo Church,Professional and Other Places,Church,126.62743353858886,37.5230719310433,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라사파이어로,96,105-152,2022-07-19 20:20:05,"종교,문화||종교||개신교||교회",False
72120,72121,212861,부성교회,대한예수교장로회부성교회,Father Church,Professional and Other Places,Church,126.74662896553556,37.52007690916108,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,영성동로,35,392-3,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
72408,72409,5684544,갈보리교회,,Calvary Church,Professional and Other Places,Church,126.66508591322588,37.52863009890581,대한민국,KOR,KOR,인천광역시,서구,,가정동,,청중로478번길,18,605-7,2020-01-14 23:23:42,"종교,문화||종교||개신교||교회",False
72564,72565,3139178,주안에교회,대한예수교장로회주안에교회,Church in Juan,Professional and Other Places,Church,126.7109599137449,37.46113251988138,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석촌로6번길,31,154-5,2019-11-14 23:05:38,"종교,문화||종교||개신교||교회",False
73290,73291,4448806,예수한사랑교회,,Jesus Hansarang Church,Professional and Other Places,Church,126.65568797293489,37.42566464969997,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,옥련로,147,340-2,2020-01-14 23:23:42,"종교,문화||종교||개신교||교회",False
73297,73298,1252056,중화동교회,,Junghwa-dong Church,Professional and Other Places,Church,124.65134809996545,37.92813259999917,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,연화리,중화길,230-7,355-1,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
73437,73438,1266074,열매교회,,Fruit Church,Professional and Other Places,Church,126.70875269626188,37.479670024567575,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,마장로25번길,37,573-16,2019-11-14 23:19:12,"종교,문화||종교||개신교||교회",False
74018,74019,725138,신현순복음교회,기독교대한하나님의성회신현순복음교회,Shinhyeonsun Gospel Church,Professional and Other Places,Church,126.50870919999988,37.65382329999987,대한민국,KOR,KOR,인천광역시,강화군,,불은면,신현리,덕진로,189-1,600,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
74662,74663,6301405,예손교회,,Yeson Church,Professional and Other Places,Church,126.73452456983892,37.44675299816527,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,인주대로888번길,42-8,1076-14,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
74963,74964,27148639,우리사랑교회,,Our Love Church,Professional and Other Places,Church,126.75726225909592,37.55906077924533,대한민국,KOR,KOR,인천광역시,계양구,,동양동,,동양로,111,640,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
75154,75155,4327401,마을안교회,대한예수교장로회마을안교회,village church,Professional and Other Places,Church,126.71385968433796,37.442684615152395,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,604,1525,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
75248,75249,27097398,로뎀나무교회,,Rodem Tree Church,Professional and Other Places,Church,126.6731815999999,37.458701799999766,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,제일로,26,458-12,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
75637,75638,448743,새빛성결교회,기독교대한성결교회새빛교회,Saebit Holiness Church,Professional and Other Places,Church,126.72607678615591,37.5082511883978,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,주부토로,146,391,2019-11-14 23:28:28,"종교,문화||종교||개신교||교회",False
77319,77320,1063282,단비장로교회,대한예수교장로회단비교회,Danbi Presbyterian Church,Professional and Other Places,Church,126.71524997736392,37.534063489836186,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,길마로,85,21-48,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
77351,77352,1870215,도우리교회,,Douri Church,Professional and Other Places,Church,126.7395155999997,37.519337999999685,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,대보로24번길,5,77-3,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
77362,77363,27390130,묵상교회,,Meditation Church,Professional and Other Places,Church,126.42215399999776,37.606842999948846,대한민국,KOR,KOR,인천광역시,강화군,,화도면,흥왕리,해안남로,1870-4,438,2022-07-19 20:20:05,"종교,문화||종교||개신교||교회",False
77654,77655,27245656,하늘샘교회,,sky spring church,Professional and Other Places,Church,126.70736159999989,37.462953999999776,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석산로141번길,55,308-12,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
78029,78030,551001,진축교회,,Jinchuk Church,Professional and Other Places,Church,126.33165870640435,37.545204076974166,대한민국,KOR,KOR,인천광역시,옹진군,,북도면,장봉리,장봉로701번길,30,880,2020-01-14 23:36:46,"종교,문화||종교||개신교||교회",False
78200,78201,27156123,반석교회,,rock church,Professional and Other Places,Church,126.69379608405787,37.44274221199908,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,경원대로658번길,21-4,491-7,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
78926,78927,27362445,은혜로성결교회,,Holiness Church by Grace,Professional and Other Places,Church,126.65427974525988,37.47728551466148,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,송림로,181-2,24-64,2022-06-29 11:25:35,"종교,문화||종교||개신교||교회",False
79099,79100,334576,비전교회,비젼교회,Vision Church,Professional and Other Places,Church,126.73416884253592,37.48486567229599,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,동수로,140,250-5,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
79214,79215,6507965,꿈을이룬교회,,Church of Dreams,Professional and Other Places,Church,124.64324619895828,37.951655099616026,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,연화리,,,529,2022-08-04 10:04:43,"종교,문화||종교||개신교||교회",False
79456,79457,4336906,넘치는교회,기독교대한감리회넘치는교회,overflowing church,Professional and Other Places,Church,126.67860226572535,37.4118185712046,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,샘말로8번길,13-3,629-6,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
80563,80564,1253575,진촌교회,,Jinchon Church,Professional and Other Places,Church,124.71545000000468,37.97380129951577,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,진촌리,백령로316번길,25-12,1068-6,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
80612,80613,4887677,인천세계로교회,기독교대한감리회인천세계로교회,Incheon World Road Church,Professional and Other Places,Church,126.63069629999993,37.47379879999979,대한민국,KOR,KOR,인천광역시,중구,,인현동,,우현로72번길,3-15,73-2,2022-06-07 17:23:36,"종교,문화||종교||개신교||교회",False
80689,80690,27088417,송도좋은교회,,Songdo Good Church,Professional and Other Places,Church,126.6536905519449,37.378038035715136,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도문화로28번길,28,190-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
80951,80952,2156489,인천하나교회,하나교회,Incheon Hana Church,Professional and Other Places,Church,126.67283963001807,37.5219346940083,대한민국,KOR,KOR,인천광역시,서구,,신현동,,가정로,415-19,259-19,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
81082,81083,2152022,기독교대한감리회신광교회,,Christian Methodist Church Shinkwang,Professional and Other Places,Church,126.4344703061706,37.52491020883272,대한민국,KOR,KOR,인천광역시,옹진군,,북도면,신도리,신도로184번길,34-3,927-3,2020-01-14 23:36:46,"종교,문화||종교||개신교||교회",False
81621,81622,4324018,예닮교회,대한예수교장로회예닮교회,Yesam Church,Professional and Other Places,Church,126.72191647992393,37.459971632783294,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로247번길,11,904-19,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
81829,81830,4338384,인천교회,,Incheon Church,Professional and Other Places,Church,126.70913409999996,37.50597649999981,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,안남로,260,124-1,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
81927,81928,360606,그레이스힐링장로교회,대한예수교장로회그레이스힐링교회,Grace Healing Presbyterian Church,Professional and Other Places,Church,126.73604372540896,37.5280508752677,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,효서로,357,919-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
81945,81946,2154077,은총교회,,Grace Church,Professional and Other Places,Church,126.65357551016189,37.45317950099925,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,경인북길,115-34,424-3,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
82436,82437,2152441,황산교회,,Hwangsan Church,Professional and Other Places,Church,126.5414909999999,37.61986099999984,대한민국,KOR,KOR,인천광역시,강화군,,길상면,초지리,해안남로65번길,91,1333-1,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
82496,82497,98059,큰기쁨교회,큰기쁨교회,Great Joy Church,Professional and Other Places,Church,126.68750498807287,37.46567889956447,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석정로,468-1,20-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
82738,82739,27207315,주향교회,,Juhyang Church,Professional and Other Places,Church,126.67695730387288,37.5565991376148,대한민국,KOR,KOR,인천광역시,서구,,검암동,,도요지로,240,666-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
83701,83702,1257019,예수영광교회,,Jesus Glory Church,Professional and Other Places,Church,126.68767499999994,37.41429039999978,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,원인재로,212,582-2,2018-09-18 0:00:00,"종교,문화||종교||개신교||교회",False
84084,84085,2156461,화성교회,,Hwaseong Church,Professional and Other Places,Church,126.66514745133288,37.5164426908994,대한민국,KOR,KOR,인천광역시,서구,,신현동,,새오개로,71-3,173-48,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
84217,84218,3964388,기쁜소식부천교회,대한예수장로회기쁜소식부천교회,good news Bucheon Church,Professional and Other Places,Church,126.75877184957297,37.51656482972292,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,송내대로373번길,28,325-28,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
84339,84340,202782,계암감리교회,기독교대한감리회계암교회,Gyeam Methodist Church,Professional and Other Places,Church,126.74306275149392,37.55637691538932,대한민국,KOR,KOR,인천광역시,계양구,,박촌동,,박촌로,58,70-10,2019-11-14 23:24:34,"종교,문화||종교||개신교||교회",False
85392,85393,3764082,검단소망교회,,Geomdan Hope Church,Professional and Other Places,Church,126.70102499513588,37.59788526619042,대한민국,KOR,KOR,인천광역시,서구,,원당동,,고산로40번1길,16,838-9,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
85411,85412,27115365,인천포도원교회,,Incheon Vineyard Church,Professional and Other Places,Church,126.68397515272989,37.46708159476897,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석정로433번길,11,18-138,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
